8.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.428571429,98.0,1.0,0.0,0.833333333,0.45,0.0,0.0,10.75,1.0,0.5,Y
21.0,1.0,0.0,6.0,35.0,68.0,1.0,5.0,12.0,0.677272727,1458.0,0.727272727,4.0,0.0,0.271428571,0.0,0.0,67.9047619,24.0,4.7619,N
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,N
56.0,2.0,2.0,20.0,207.0,778.0,4.0,17.0,37.0,0.856643357,4705.0,0.961538462,6.0,0.704918033,0.183471074,2.0,14.0,82.55357143,14.0,1.7679,Y
5.0,2.0,0.0,3.0,8.0,10.0,1.0,3.0,5.0,1.25,25.0,0.0,0.0,0.936170213,0.466666667,1.0,4.0,3.8,1.0,0.6,N
4.0,1.0,0.0,13.0,4.0,6.0,9.0,4.0,4.0,1.333333333,19.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,Y
9.0,2.0,0.0,7.0,23.0,0.0,3.0,4.0,2.0,0.375,130.0,1.0,0.0,0.533333333,0.416666667,1.0,2.0,13.22222222,2.0,0.8889,N
10.0,1.0,0.0,6.0,19.0,0.0,5.0,1.0,1.0,0.066666667,471.0,0.0,0.0,0.0,0.566666667,0.0,0.0,45.6,7.0,2.8,N
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y
2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Y
27.0,1.0,0.0,1.0,27.0,351.0,0.0,1.0,27.0,1.038461538,213.0,0.0,0.0,0.0,0.277777778,0.0,0.0,0.0,1.0,1.0,N
7.0,1.0,0.0,7.0,8.0,21.0,1.0,6.0,7.0,2.0,16.0,0.0,0.0,0.0,0.265306122,0.0,0.0,1.285714286,1.0,0.8571,Y
8.0,1.0,0.0,6.0,17.0,4.0,3.0,3.0,8.0,0.653061224,184.0,1.0,2.0,0.0,0.303571429,0.0,0.0,21.125,2.0,1.5,N
14.0,1.0,0.0,12.0,51.0,0.0,5.0,8.0,8.0,0.557692308,756.0,0.875,3.0,0.0,0.241071429,0.0,0.0,52.42857143,16.0,3.3571,Y
11.0,2.0,2.0,6.0,26.0,25.0,3.0,4.0,10.0,1.05,223.0,0.5,1.0,0.814814815,0.477272727,1.0,1.0,19.09090909,3.0,1.3636,Y
4.0,3.0,0.0,6.0,9.0,0.0,1.0,5.0,0.0,0.380952381,583.0,1.0,0.0,0.926829268,0.40625,1.0,3.0,143.0,1.0,0.75,N
41.0,1.0,0.0,53.0,61.0,202.0,50.0,4.0,34.0,0.871875,2955.0,0.9375,2.0,0.0,0.3375,0.0,0.0,70.29268293,9.0,3.6098,N
4.0,1.0,0.0,12.0,8.0,6.0,5.0,7.0,4.0,1.333333333,39.0,1.0,0.0,0.0,0.59375,0.0,0.0,8.25,1.0,0.75,N
11.0,1.0,1.0,1.0,18.0,15.0,1.0,0.0,11.0,0.5,102.0,1.0,0.0,0.0,0.431818182,0.0,0.0,8.090909091,1.0,0.9091,N
11.0,1.0,0.0,8.0,32.0,29.0,1.0,7.0,7.0,0.638461538,595.0,0.153846154,2.0,0.0,0.25,0.0,0.0,51.90909091,14.0,2.0909,N
48.0,2.0,1.0,5.0,98.0,668.0,1.0,4.0,37.0,0.904255319,1044.0,1.0,5.0,0.737142857,0.145662848,2.0,10.0,20.58333333,3.0,1.0417,Y
4.0,3.0,0.0,6.0,28.0,0.0,1.0,6.0,1.0,0.666666667,179.0,0.5,0.0,0.947368421,0.5,2.0,13.0,43.25,8.0,2.5,Y
47.0,1.0,11.0,29.0,87.0,781.0,20.0,14.0,34.0,0.910079051,1643.0,0.818181818,6.0,0.0,0.127090301,0.0,0.0,33.4893617,31.0,2.766,Y
3.0,5.0,0.0,4.0,6.0,0.0,1.0,4.0,1.0,0.75,44.0,0.5,0.0,0.969230769,0.555555556,3.0,22.0,13.0,2.0,1.0,N
1.0,1.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,N
7.0,2.0,1.0,5.0,10.0,9.0,3.0,3.0,7.0,0.944444444,76.0,0.666666667,0.0,0.88,0.571428571,1.0,3.0,9.428571429,3.0,1.7143,N
9.0,1.0,5.0,8.0,11.0,0.0,5.0,3.0,5.0,0.638888889,161.0,1.0,2.0,0.0,0.466666667,0.0,0.0,15.88888889,2.0,0.8889,Y
2.0,3.0,0.0,8.0,4.0,1.0,8.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,0.0,0.0,N
20.0,1.0,0.0,7.0,31.0,18.0,5.0,3.0,18.0,0.811145511,889.0,0.764705882,2.0,0.0,0.28125,0.0,0.0,42.6,5.0,1.95,N
19.0,1.0,0.0,9.0,34.0,43.0,4.0,5.0,13.0,0.688888889,549.0,0.7,4.0,0.0,0.277777778,0.0,0.0,27.36842105,11.0,2.6316,N
12.0,1.0,0.0,4.0,12.0,66.0,3.0,1.0,12.0,2.0,12.0,0.0,0.0,0.0,0.541666667,0.0,0.0,0.0,1.0,1.0,N
2.0,2.0,0.0,8.0,5.0,1.0,1.0,8.0,1.0,2.0,145.0,0.0,0.0,0.75,0.571428571,0.0,0.0,71.5,1.0,0.5,N
10.0,1.0,1.0,5.0,11.0,27.0,3.0,2.0,10.0,0.888888889,79.0,0.0,2.0,0.0,0.4,0.0,0.0,6.0,1.0,0.9,Y
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Y
29.0,2.0,0.0,9.0,57.0,0.0,1.0,8.0,22.0,0.485714286,2421.0,0.9,3.0,0.205882353,0.242857143,1.0,2.0,82.13793103,4.0,1.2759,Y
3.0,1.0,0.0,5.0,5.0,0.0,2.0,3.0,3.0,0.0,426.0,0.0,0.0,0.0,0.533333333,0.0,0.0,140.0,1.0,0.6667,N
14.0,1.0,0.0,0.0,15.0,81.0,0.0,0.0,14.0,0.876923077,75.0,1.0,0.0,0.0,0.392857143,0.0,0.0,4.0,1.0,0.7143,Y
2.0,3.0,0.0,8.0,4.0,1.0,8.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,0.0,0.0,N
4.0,3.0,0.0,6.0,15.0,0.0,1.0,6.0,1.0,0.666666667,135.0,0.5,0.0,0.952380952,0.5,2.0,16.0,32.25,4.0,2.0,Y
5.0,1.0,0.0,5.0,7.0,10.0,5.0,0.0,5.0,2.0,107.0,0.0,0.0,0.0,0.35,0.0,0.0,20.4,3.0,1.8,N
1.0,1.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,N
